FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
2011/03/13,CEN,PM10,,32.1,30.0,29.1,22.5,25.7,58.9,65.6,111.6,105.8,71.5,57.2,27.6,38.1,46.4,36.8,40.1,57.3,72.6,77.0,79.6,71.3,42.7,32.2,24.5
2011/03/13,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/13,LDO,CO,,2.3,2.1,1.8,1.9,1.7,1.5,1.6,2.7,4.2,2.9,3.0,3.1,3.1,3.2,3.0,3.2,3.0,2.9,2.9,2.5,2.2,2.2,2.1,2.3
2011/03/13,LDO,NO,,0.042,0.013,0.003,0.004,0.001,0.001,0.004,0.061,0.126,0.027,0.022,0.018,0.009,0.011,0.006,0.003,0.003,0.004,0.006,0.003,0.003,0.005,0.002,0.002
2011/03/13,LDO,NO2,,0.055,0.042,0.034,0.041,0.028,0.027,0.038,0.045,0.050,0.038,0.043,0.033,0.022,0.022,0.019,0.015,0.017,0.020,0.027,0.027,0.021,0.031,0.025,0.035
2011/03/13,LDO,NOX,,0.095,0.052,0.034,0.042,0.026,0.025,0.039,0.103,0.174,0.062,0.062,0.047,0.028,0.029,0.022,0.015,0.017,0.021,0.030,0.027,0.021,0.033,0.024,0.035
2011/03/13,LDO,O3,,0.005,0.008,0.016,0.007,0.020,0.020,0.011,0.004,0.006,0.027,0.039,0.055,0.063,0.059,0.066,0.070,0.063,0.054,0.046,0.045,0.048,0.037,0.041,0.027
2011/03/13,LDO,PM10,,87.0,71.9,52.2,58.4,39.8,36.5,40.8,65.2,152.5,119.8,121.3,72.4,78.5,129.6,115.2,110.2,130.3,146.9,181.6,171.9,195.0,109.6,51.0,46.4
2011/03/13,LDO,SO2,,0.007,0.004,0.004,0.006,0.003,0.003,0.004,0.008,0.010,0.008,0.011,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004
2011/03/13,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
2011/03/13,MIR,NO,,0.004,0.004,0.028,0.022,0.009,0.032,0.112,0.091,0.038,0.025,0.006,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2011/03/13,MIR,NO2,,0.035,0.051,0.063,0.060,0.052,0.063,0.086,0.081,0.066,0.065,0.038,0.024,0.015,0.015,0.015,0.013,0.012,0.015,0.018,0.022,0.025,0.024,0.025,0.026
2011/03/13,MIR,NOX,,0.039,0.055,0.091,0.082,0.061,0.095,0.199,0.174,0.104,0.090,0.043,0.027,0.017,0.016,0.015,0.013,0.012,0.015,0.019,0.023,0.025,0.024,0.026,0.025
2011/03/13,MIR,O3,,0.022,0.006,0.001,0.000,0.002,0.000,0.000,0.000,0.005,0.020,0.041,0.050,0.055,0.051,0.058,0.057,0.054,0.049,0.044,0.040,0.036,0.037,0.035,0.032
2011/03/13,MIR,PM10,,39.7,54.7,62.5,54.6,51.9,55.1,79.5,91.2,125.9,126.5,55.3,28.9,35.2,43.4,50.1,61.5,101.5,65.0,104.1,37.1,52.4,42.2,38.5,37.4
2011/03/13,MIR,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/13,OBL,CO,,0.8,0.8,0.7,0.7,0.7,1.3,2.0,2.2,1.4,1.3,0.9,0.7,0.6,0.5,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7
2011/03/13,OBL,NO,,0.000,0.001,0.000,0.000,0.000,0.020,0.059,0.082,0.026,0.015,0.006,0.003,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000
2011/03/13,OBL,NO2,,0.019,0.018,0.015,0.015,0.016,0.035,0.050,0.051,0.037,0.032,0.022,0.017,0.009,0.008,0.007,0.007,0.006,0.007,0.010,0.013,0.015,0.015,0.016,0.014
2011/03/13,OBL,NOX,,0.019,0.020,0.015,0.015,0.017,0.055,0.109,0.133,0.064,0.048,0.029,0.021,0.011,0.009,0.008,0.008,0.007,0.008,0.011,0.013,0.016,0.015,0.016,0.014
2011/03/13,OBL,O3,,0.058,0.054,0.057,0.055,0.051,0.031,0.016,0.016,0.028,0.049,0.076,0.095,0.095,0.094,0.099,0.099,0.095,0.091,0.087,0.081,0.075,0.073,0.067,0.068
2011/03/13,OBL,PM10,,41.0,39.0,34.0,33.7,32.9,44.2,59.1,120.6,105.6,88.6,54.7,56.5,87.2,78.7,81.3,83.5,99.2,127.1,118.6,165.2,152.2,73.1,48.6,43.6
2011/03/13,OBL,SO2,,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.006,0.005,0.004,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
2011/03/13,TLA,CO,,2.2,2.3,2.5,2.9,2.7,2.7,3.3,5.0,5.6,3.8,2.1,1.5,1.3,1.2,1.2,1.2,1.2,1.2,1.3,1.5,1.6,1.6,1.6,1.5
2011/03/13,TLA,NO,,0.013,0.048,0.049,0.073,0.068,0.054,0.116,0.307,0.301,0.085,0.015,0.005,0.001,0.001,0.003,0.003,0.004,0.002,0.004,0.004,0.004,0.003,0.004,0.002
2011/03/13,TLA,NO2,,0.071,0.084,0.082,0.086,0.083,0.080,0.094,0.150,0.176,0.124,0.065,0.028,0.014,0.013,0.017,0.017,0.017,0.015,0.023,0.028,0.027,0.040,0.037,0.039
2011/03/13,TLA,NOX,,0.084,0.132,0.131,0.159,0.151,0.133,0.210,0.456,0.478,0.210,0.080,0.033,0.015,0.014,0.020,0.020,0.021,0.017,0.027,0.032,0.031,0.043,0.040,0.041
2011/03/13,TLA,O3,,0.009,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.018,0.050,0.066,0.071,0.068,0.070,0.069,0.064,0.062,0.057,0.050,0.048,0.040,0.037,0.037
2011/03/13,TLA,PM10,,54.3,56.8,57.9,50.8,49.8,45.4,73.4,108.6,128.7,102.3,57.7,37.6,40.5,76.7,65.6,59.7,92.6,113.1,109.1,80.6,84.1,68.3,35.2,30.0
2011/03/13,TLA,SO2,,0.008,0.007,0.011,0.009,0.009,0.008,0.007,0.012,0.013,0.012,0.009,0.004,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.003,0.003,0.006,0.006,0.005
2011/03/13,VAL,CO,,0.1,"0,1","0,1",0.1,0.2,0.5,0.7,1.2,0.9,0.3,0.2,"0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1","0,1"
2011/03/13,VAL,NO,,0.001,0.001,0.000,0.001,0.003,0.009,0.022,0.082,0.040,0.009,0.007,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000
2011/03/13,VAL,NO2,,0.011,0.017,0.008,0.019,0.030,0.035,0.041,0.042,0.038,0.020,0.016,0.003,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.004,0.005,0.007,0.005,0.004
2011/03/13,VAL,NOX,,0.012,0.018,0.008,0.019,0.033,0.044,0.063,0.125,0.078,0.029,0.023,0.004,0.003,0.003,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.007,0.005,0.004
2011/03/13,VAL,O3,,0.055,0.047,0.058,0.038,0.023,0.014,0.006,0.006,0.019,0.054,0.069,0.086,0.086,0.087,0.093,0.089,0.087,0.085,0.083,0.080,0.076,0.073,0.072,0.073
2011/03/13,VAL,PM10,,29.3,28.2,21.9,26.0,25.9,28.1,30.2,37.8,35.0,28.3,27.2,27.2,31.3,39.7,33.9,42.7,47.3,45.6,63.3,67.2,48.1,37.8,27.9,24.0
2011/03/13,VAL,SO2,,0.003,0.005,0.002,0.005,0.005,0.004,0.003,0.005,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.003,0.003,0.003,0.002,0.001
2011/03/14,AGU,CO,,0.3,0.3,0.3,0.1,0.3,0.5,1.6,3.6,2.9,1.8,1.4,1.3,0.9,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.5,0.5,0.6
2011/03/14,AGU,NO,,0.002,0.001,0.002,0.001,0.002,0.032,0.195,0.460,0.204,0.104,0.062,0.036,0.028,0.028,0.024,0.027,0.021,0.014,0.001,0.002,0.002,0.002,0.002,0.002
2011/03/14,AGU,NO2,,0.009,0.007,0.012,0.015,0.044,0.047,0.076,0.070,0.084,0.075,0.073,0.071,0.048,0.043,0.036,0.040,0.038,0.029,0.031,0.035,0.040,0.038,0.031,0.036
2011/03/14,AGU,NOX,,0.018,0.015,0.021,0.022,0.053,0.085,0.278,0.513,0.295,0.186,0.142,0.115,0.083,0.078,0.067,0.074,0.067,0.050,0.038,0.044,0.049,0.047,0.039,0.044
2011/03/14,AGU,O3,,0.069,0.073,0.067,0.063,0.036,0.033,0.005,0.005,0.009,0.028,0.044,0.066,0.077,0.076,0.084,0.081,0.075,0.078,0.071,0.058,0.045,0.047,0.052,0.044
2011/03/14,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/14,AGU,SO2,,0.001,0.001,0.001,0.001,0.002,0.002,0.006,0.012,0.009,0.006,0.004,0.004,0.005,0.003,0.002,0.002,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.001
2011/03/14,ATM,CO,,1.2,1.0,1.5,1.0,1.3,1.8,2.1,4.0,3.4,2.0,Cal.,Cal.,Cal.,1.8,1.7,1.7,1.7,1.7,2.2,3.0,2.3,2.1,2.3,2.2
2011/03/14,ATM,NO,,0.001,0.000,0.001,0.000,0.002,0.021,0.068,0.198,0.121,0.033,0.015,0.012,0.009,0.004,0.004,0.002,0.002,0.002,0.009,0.024,0.007,0.004,0.007,0.003
2011/03/14,ATM,NO2,,0.019,0.014,0.017,0.011,0.020,0.031,0.038,0.044,0.051,0.049,0.036,0.046,0.049,0.038,0.035,0.024,0.021,0.020,0.036,0.073,0.037,0.035,0.044,0.035
2011/03/14,ATM,NOX,,0.021,0.014,0.018,0.011,0.022,0.053,0.107,0.242,0.173,0.083,0.051,0.059,0.059,0.043,0.039,0.027,0.024,0.022,0.046,0.099,0.045,0.040,0.052,0.038
2011/03/14,ATM,O3,,0.037,0.039,0.032,0.042,0.025,0.002,0.000,0.000,0.003,0.022,0.049,0.064,0.106,0.120,0.112,0.116,0.114,0.089,0.061,0.021,0.043,0.044,0.032,0.035
2011/03/14,ATM,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,84.5,76.6,85.7,64.7,64.3,71.4,77.0,60.4,64.0,53.3,69.5,78.5,58.2,53.4,45.2
2011/03/14,ATM,SO2,,0.005,0.005,0.005,0.005,0.006,0.006,0.009,0.014,0.016,0.010,0.009,0.004,0.004,0.003,0.004,0.003,0.003,0.003,0.002,0.003,0.003,0.003,0.003,0.004
2011/03/14,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/14,CEN,NO,,0.000,0.001,0.000,0.000,0.009,0.038,0.125,0.119,0.143,0.095,0.016,0.012,0.003,0.003,0.001,0.002,0.001,0.001,0.001,0.008,0.003,0.003,0.002,0.000
2011/03/14,CEN,NO2,,0.011,0.015,0.019,0.020,0.032,0.036,0.037,0.039,0.052,0.065,0.041,0.042,0.025,0.019,0.014,0.012,0.014,0.018,0.023,0.044,0.035,0.036,0.035,0.023
2011/03/14,CEN,NOX,,0.012,0.016,0.020,0.021,0.043,0.078,0.174,0.169,0.208,0.172,0.060,0.057,0.032,0.024,0.017,0.015,0.015,0.021,0.026,0.057,0.041,0.042,0.040,0.024
2011/03/14,CEN,O3,,0.053,0.048,0.038,0.030,0.014,0.003,0.002,0.002,0.002,0.011,0.042,0.069,0.094,0.098,0.093,0.100,0.109,0.094,0.065,0.021,0.026,0.023,0.023,0.035
2011/03/14,CEN,PM10,,26.7,16.5,25.3,28.2,34.3,53.8,72.0,108.1,141.4,108.6,63.2,57.4,59.1,60.4,53.4,43.7,65.4,54.7,44.2,66.7,69.8,57.0,45.3,39.9
2011/03/14,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/14,LDO,CO,,2.3,2.2,2.4,2.3,2.3,2.2,3.7,6.6,7.0,2.7,2.6,2.8,2.8,2.9,3.7,3.6,3.3,3.3,3.7,3.2,2.9,2.7,3.1,2.9
2011/03/14,LDO,NO,,0.002,0.001,0.001,0.008,0.001,0.002,0.093,0.300,0.253,0.007,0.008,0.008,0.006,0.004,0.003,0.001,0.001,0.001,0.008,0.005,0.006,0.007,0.006,0.003
2011/03/14,LDO,NO2,,0.029,0.030,0.036,0.046,0.034,0.039,0.052,0.054,0.060,0.025,0.029,0.026,0.021,0.017,0.018,0.011,0.013,0.019,0.044,0.041,0.046,0.045,0.046,0.044
2011/03/14,LDO,NOX,,0.028,0.028,0.034,0.051,0.031,0.038,0.142,0.343,0.310,0.029,0.034,0.031,0.024,0.018,0.018,0.009,0.011,0.017,0.048,0.043,0.050,0.049,0.049,0.045
2011/03/14,LDO,O3,,0.033,0.030,0.018,0.008,0.023,0.018,0.002,0.003,0.004,0.047,0.052,0.063,0.072,0.079,0.079,0.082,0.080,0.073,0.047,0.032,0.019,0.019,0.017,0.016
2011/03/14,LDO,PM10,,44.0,48.2,49.0,44.6,52.7,48.4,69.6,130.6,201.9,104.5,124.5,120.2,109.5,117.0,92.7,96.9,92.1,96.4,105.2,142.4,181.4,137.6,96.4,75.2
2011/03/14,LDO,SO2,,0.004,0.003,0.004,0.007,0.007,0.006,0.010,0.014,0.014,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.006,0.006,0.005,0.005
2011/03/14,MIR,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
2011/03/14,MIR,NO,,0.000,0.000,0.000,0.001,0.008,0.064,0.096,0.098,0.047,0.034,0.011,0.007,0.003,0.003,0.001,0.001,0.002,0.001,0.003,0.001,0.001,0.001,0.001,0.001
2011/03/14,MIR,NO2,,0.017,0.018,0.033,0.044,0.054,0.078,0.087,0.088,0.073,0.072,0.049,0.040,0.028,0.024,0.017,0.019,0.022,0.016,0.040,0.037,0.033,0.034,0.027,0.043
2011/03/14,MIR,NOX,,0.016,0.017,0.032,0.045,0.062,0.144,0.185,0.187,0.120,0.107,0.061,0.046,0.030,0.026,0.018,0.020,0.023,0.016,0.042,0.038,0.034,0.035,0.028,0.043
2011/03/14,MIR,O3,,0.037,0.036,0.017,0.008,0.002,0.000,0.000,0.000,0.005,0.016,0.034,0.047,0.058,0.056,0.061,0.061,0.058,0.054,0.041,0.033,0.029,0.027,0.032,0.017
2011/03/14,MIR,PM10,,28.8,32.8,46.4,39.0,40.5,65.8,92.7,159.3,124.7,108.0,74.3,76.2,67.5,105.6,114.7,90.8,67.7,35.0,50.1,92.8,67.2,28.3,69.5,39.7
2011/03/14,MIR,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/14,OBL,CO,,0.6,0.5,0.5,0.6,0.6,0.7,1.6,2.1,2.2,1.6,1.2,1.2,0.9,0.8,0.9,0.7,0.7,0.6,0.8,1.0,0.9,0.9,0.8,0.6
2011/03/14,OBL,NO,,0.000,0.000,0.000,0.000,0.000,0.002,0.041,0.064,0.061,0.038,0.019,0.014,0.011,0.003,0.007,0.004,0.002,0.001,0.002,0.002,0.003,0.002,0.000,0.000
2011/03/14,OBL,NO2,,0.011,0.010,0.008,0.008,0.008,0.013,0.050,0.053,0.054,0.046,0.038,0.035,0.026,0.020,0.024,0.018,0.017,0.014,0.021,0.038,0.033,0.028,0.023,0.019
2011/03/14,OBL,NOX,,0.011,0.010,0.008,0.008,0.008,0.015,0.091,0.117,0.115,0.084,0.058,0.050,0.037,0.023,0.031,0.022,0.019,0.015,0.024,0.040,0.036,0.030,0.024,0.019
2011/03/14,OBL,O3,,0.068,0.066,0.068,0.068,0.068,0.065,0.018,0.016,0.023,0.038,0.058,0.089,0.103,0.125,0.119,0.118,0.136,0.123,0.093,0.059,0.055,0.058,0.061,0.062
2011/03/14,OBL,PM10,,38.1,33.2,31.0,30.2,31.1,36.1,88.0,110.6,153.5,140.1,120.2,111.1,113.2,100.7,114.1,83.7,89.9,93.1,86.7,86.5,99.7,83.1,61.2,50.1
2011/03/14,OBL,SO2,,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.007,0.006,0.004,0.003,0.002,0.002,0.001,0.002,0.002,0.001,0.001,0.001,0.004,0.002,0.001,0.002,0.001
2011/03/14,TLA,CO,,1.5,1.5,1.6,1.8,1.8,2.2,3.3,5.7,4.7,2.9,2.2,1.9,1.6,1.4,1.4,1.4,1.4,1.5,1.9,2.3,2.1,2.1,2.1,2.1
2011/03/14,TLA,NO,,0.001,0.000,0.002,0.006,0.024,0.055,0.219,0.351,0.165,0.042,0.022,0.016,0.007,0.005,0.006,0.007,0.003,0.005,0.011,0.019,0.014,0.013,0.012,0.006
2011/03/14,TLA,NO2,,0.027,0.037,0.065,0.062,0.077,0.081,0.134,0.171,0.133,0.082,0.063,0.052,0.042,0.027,0.022,0.026,0.025,0.038,0.053,0.080,0.064,0.071,0.072,0.066
2011/03/14,TLA,NOX,,0.027,0.036,0.068,0.068,0.100,0.136,0.347,0.510,0.299,0.124,0.085,0.068,0.049,0.032,0.028,0.033,0.028,0.043,0.065,0.099,0.078,0.084,0.084,0.073
2011/03/14,TLA,O3,,0.044,0.037,0.008,0.009,0.003,0.003,0.003,0.003,0.005,0.026,0.044,0.062,0.077,0.083,0.075,0.074,0.079,0.075,0.050,0.022,0.025,0.016,0.013,0.016
2011/03/14,TLA,PM10,,24.6,25.1,41.4,35.5,42.9,52.6,91.0,164.3,154.0,92.9,91.5,103.0,100.1,94.5,66.0,71.6,83.1,78.7,72.3,84.0,96.6,82.8,65.6,52.3
2011/03/14,TLA,SO2,,0.005,0.004,0.004,0.005,0.005,0.005,0.011,0.015,0.012,0.010,0.009,0.006,0.005,0.005,0.004,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.007,0.007
2011/03/14,VAL,CO,,"0,1","0,1","0,1","0,1","0,1",0.1,0.7,3.0,3.5,1.5,0.8,1.0,0.5,0.1,"0,1","0,1","0,1","0,1","0,1",0.2,"0,1","0,1","0,1","0,1"
2011/03/14,VAL,NO,,0.000,0.000,0.000,0.000,0.000,0.001,0.055,0.235,0.240,0.074,0.026,0.022,0.010,0.004,0.002,0.002,0.001,0.002,0.002,0.003,0.002,0.001,0.001,0.002
2011/03/14,VAL,NO2,,0.003,0.002,0.015,0.015,0.022,0.025,0.046,0.051,0.064,0.062,0.050,0.061,0.036,0.016,0.011,0.010,0.010,0.009,0.017,0.032,0.015,0.019,0.024,0.021
2011/03/14,VAL,NOX,,0.003,0.002,0.016,0.016,0.022,0.025,0.101,0.287,0.305,0.136,0.076,0.083,0.046,0.020,0.013,0.012,0.011,0.011,0.019,0.035,0.016,0.020,0.026,0.023
2011/03/14,VAL,O3,,0.075,0.076,0.057,0.054,0.044,0.032,0.009,0.006,0.007,0.022,0.051,0.069,0.094,0.105,0.105,0.120,0.119,0.092,0.076,0.050,0.063,0.056,0.047,0.047
2011/03/14,VAL,PM10,,22.0,20.3,22.3,23.6,26.4,24.8,44.2,74.8,84.0,62.4,46.2,63.1,48.0,49.4,42.5,46.5,49.6,39.6,37.8,45.3,55.9,40.9,35.1,31.6
2011/03/14,VAL,SO2,,0.001,0.001,0.003,0.003,0.004,0.002,0.004,0.012,0.014,0.013,0.008,0.011,0.007,0.004,0.002,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.003,0.004
2011/03/15,AGU,CO,,0.3,0.3,0.5,0.2,0.4,0.5,0.8,2.7,2.7,1.4,1.1,0.9,0.7,0.7,0.4,0.3,0.3,0.4,0.6,1.0,0.5,0.5,0.7,0.5
2011/03/15,AGU,NO,,0.004,0.003,0.009,0.006,0.016,0.016,0.073,0.252,0.198,0.067,0.053,0.034,0.019,0.017,0.007,0.003,0.003,0.004,0.016,0.032,0.003,0.001,0.023,0.009
2011/03/15,AGU,NO2,,0.024,0.033,0.052,0.039,0.063,0.064,0.059,0.060,0.077,0.055,0.046,0.045,0.034,0.035,0.023,0.017,0.021,0.027,0.050,0.058,0.035,0.037,0.054,0.039
2011/03/15,AGU,NOX,,0.035,0.043,0.067,0.052,0.086,0.087,0.139,0.318,0.282,0.130,0.107,0.086,0.060,0.060,0.037,0.027,0.031,0.038,0.073,0.098,0.045,0.044,0.084,0.056
2011/03/15,AGU,O3,,0.052,0.043,0.022,0.033,0.010,0.005,0.008,0.005,0.008,0.029,0.044,0.060,0.080,0.088,0.093,0.111,0.129,0.104,0.050,0.039,0.061,0.052,0.027,0.036
2011/03/15,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/15,AGU,SO2,,0.001,0.001,0.002,0.002,0.004,0.003,0.002,0.007,0.012,0.005,0.005,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.002,0.003
2011/03/15,ATM,CO,,1.5,1.3,1.3,1.4,1.5,1.8,2.4,4.5,2.4,1.5,1.3,1.2,1.1,1.0,1.0,1.1,1.3,1.4,1.7,2.4,2.3,2.3,2.5,2.5
2011/03/15,ATM,NO,,0.001,0.000,0.000,0.000,0.001,0.016,0.077,0.204,0.036,0.008,0.006,0.004,0.002,0.003,0.002,0.003,0.004,0.004,0.005,0.006,0.003,0.004,0.008,0.006
2011/03/15,ATM,NO2,,0.030,0.023,0.018,0.028,0.028,0.043,0.063,0.093,0.051,0.030,0.023,0.021,0.019,0.018,0.017,0.021,0.028,0.031,0.030,0.041,0.032,0.039,0.062,0.053
2011/03/15,ATM,NOX,,0.031,0.023,0.018,0.028,0.028,0.061,0.140,0.297,0.087,0.039,0.029,0.026,0.021,0.021,0.020,0.024,0.033,0.035,0.036,0.048,0.035,0.044,0.071,0.060
2011/03/15,ATM,O3,,0.036,0.039,0.040,0.025,0.022,0.009,0.002,0.002,0.018,0.041,0.052,0.067,0.084,0.091,0.092,0.095,0.096,0.084,0.062,0.049,0.060,0.050,0.022,0.020
2011/03/15,ATM,PM10,,41.6,40.9,39.6,44.3,41.1,56.1,67.9,156.6,120.2,87.3,58.0,59.3,52.7,39.0,50.1,48.3,92.5,96.6,81.4,102.5,68.1,43.0,58.8,81.1
2011/03/15,ATM,SO2,,0.004,0.005,0.001,0.004,0.003,0.003,0.007,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.001,0.001,0.001,0.001,0.003,0.002
2011/03/15,CEN,CO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/15,CEN,NO,,0.000,0.000,0.000,0.001,0.003,0.017,0.030,0.033,0.018,0.006,0.003,0.004,0.002,0.001,0.001,0.001,0.004,0.006,0.003,0.002,0.001,0.022,0.013,0.005
2011/03/15,CEN,NO2,,0.020,0.017,0.016,0.016,0.025,0.037,0.038,0.036,0.029,0.017,0.014,0.013,0.015,0.012,0.012,0.013,0.020,0.026,0.029,0.027,0.035,0.048,0.046,0.037
2011/03/15,CEN,NOX,,0.021,0.018,0.017,0.018,0.031,0.057,0.074,0.072,0.049,0.025,0.019,0.018,0.019,0.015,0.015,0.015,0.027,0.034,0.035,0.032,0.039,0.077,0.063,0.045
2011/03/15,CEN,O3,,0.038,0.038,0.034,0.032,0.020,0.002,0.002,0.002,0.013,0.037,0.049,0.064,0.080,0.104,0.102,0.109,0.077,0.065,0.051,0.041,0.036,0.013,0.008,0.013
2011/03/15,CEN,PM10,,29.1,34.0,30.6,32.3,38.6,45.4,65.7,94.8,91.8,53.8,43.7,40.8,40.7,24.6,27.3,27.3,68.9,47.5,58.2,35.8,27.4,45.7,43.3,52.7
2011/03/15,CEN,SO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
2011/03/15,LDO,CO,,1.8,1.8,1.4,1.3,1.3,1.6,2.2,3.3,2.5,2.0,1.9,1.9,2.0,2.3,2.4,2.3,1.9,2.6,2.5,2.3,2.4,2.1,1.6,1.7
2011/03/15,LDO,NO,,0.003,0.005,0.001,0.001,0.003,0.025,0.052,0.107,0.041,0.034,0.019,0.006,0.005,0.004,0.004,0.004,0.001,0.001,0.012,0.022,0.034,0.006,0.001,0.001
2011/03/15,LDO,NO2,,0.036,0.033,0.022,0.015,0.031,0.040,0.044,0.043,0.031,0.029,0.024,0.020,0.016,0.014,0.017,0.018,0.014,0.016,0.027,0.031,0.049,0.039,0.021,0.031
2011/03/15,LDO,NOX,,0.036,0.035,0.020,0.013,0.031,0.062,0.093,0.148,0.070,0.060,0.040,0.023,0.018,0.015,0.018,0.019,0.011,0.014,0.036,0.050,0.080,0.042,0.019,0.029
2011/03/15,LDO,O3,,0.022,0.020,0.031,0.038,0.019,0.011,0.003,0.004,0.016,0.021,0.037,0.052,0.065,0.069,0.071,0.070,0.069,0.065,0.048,0.041,0.023,0.029,0.052,0.033
2011/03/15,LDO,PM10,,53.4,50.1,50.6,38.2,47.2,57.4,73.1,156.0,158.7,162.1,109.1,86.1,78.7,65.5,78.0,220.8,104.9,96.3,154.3,193.5,93.3,79.8,76.3,121.4
2011/03/15,LDO,SO2,,0.004,0.005,0.006,0.004,0.004,0.004,0.005,0.007,0.006,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.004,0.003,0.003,0.004
